City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,Busselton,-33.65,115.3333,56.57,63,89,23.53,AU,2022-07-09 16:46:14
1,Vila,42.0304,-8.1588,90.7,25,0,3.4,PT,2022-07-09 16:46:14
2,Antofagasta,-23.65,-70.4,68.22,61,100,6.51,CL,2022-07-09 16:45:45
3,Mattru,7.6244,-11.8332,75.24,93,87,5.53,SL,2022-07-09 16:46:15
4,Mahebourg,-20.4081,57.7,70.09,68,40,16.11,MU,2022-07-09 16:46:15
5,Coari,-4.085,-63.1414,85.86,64,46,4.47,BR,2022-07-09 16:46:15
6,Bethel,41.3712,-73.414,83.62,49,20,11.5,US,2022-07-09 16:46:16
7,Khatanga,71.9667,102.5,45.61,93,100,2.55,RU,2022-07-09 16:46:16
8,Klaksvik,62.2266,-6.589,50.92,97,100,11.77,FO,2022-07-09 16:46:16
9,Tahoua,14.8888,5.2692,96.78,34,20,10.36,NE,2022-07-09 16:46:17
10,Northam,51.0333,-4.2167,67.24,68,19,11.68,GB,2022-07-09 16:46:17
11,Mar Del Plata,-38.0023,-57.5575,56.95,83,100,11.5,AR,2022-07-09 16:46:17
12,Vaini,-21.2,-175.2,74.62,75,15,22.08,TO,2022-07-09 16:46:18
13,Bambous Virieux,-20.3428,57.7575,70.05,68,40,16.11,MU,2022-07-09 16:46:18
14,Punta Arenas,-53.15,-70.9167,32.11,64,20,11.5,CL,2022-07-09 16:46:18
15,Butaritari,3.0707,172.7902,81.01,80,25,13.71,KI,2022-07-09 16:46:18
16,Tasiilaq,65.6145,-37.6368,50.16,81,100,6.24,GL,2022-07-09 16:46:19
17,Raudeberg,61.9875,5.1352,52.47,84,100,15.79,NO,2022-07-09 16:46:19
18,Kapaa,22.0752,-159.319,75.52,90,40,13.8,US,2022-07-09 16:46:19
19,Ushuaia,-54.8,-68.3,28.06,86,75,18.41,AR,2022-07-09 16:43:29
20,Iqaluit,63.7506,-68.5145,40.73,80,20,8.05,CA,2022-07-09 16:45:55
21,Rikitea,-23.1203,-134.9692,74.64,77,100,15.84,PF,2022-07-09 16:46:20
22,Puerto Ayora,-0.7393,-90.3518,75.16,96,89,7.0,EC,2022-07-09 16:46:20
23,Chuy,-33.6971,-53.4616,61.03,90,93,12.5,UY,2022-07-09 16:46:20
24,Quatre Cocos,-20.2078,57.7625,69.91,63,95,22.86,MU,2022-07-09 16:46:21
25,Kaitangata,-46.2817,169.8464,33.75,86,60,4.41,NZ,2022-07-09 16:46:21
26,Galdar,28.147,-15.6502,81.1,70,25,13.87,ES,2022-07-09 16:46:21
27,Jamestown,42.097,-79.2353,78.06,49,0,11.5,US,2022-07-09 16:46:21
28,Qaanaaq,77.484,-69.3632,42.64,77,99,0.49,GL,2022-07-09 16:46:22
29,Lorengau,-2.0226,147.2712,81.64,78,99,10.0,PG,2022-07-09 16:46:22
30,Port Alfred,-33.5906,26.891,68.18,36,0,10.45,ZA,2022-07-09 16:46:22
31,Saldanha,-33.0117,17.9442,55.45,88,59,17.52,ZA,2022-07-09 16:46:22
32,Ancud,-41.8697,-73.8203,46.22,88,100,5.41,CL,2022-07-09 16:46:23
33,Birin,26.8865,88.0718,65.41,88,47,2.71,NP,2022-07-09 16:46:23
34,Muravlenko,63.7898,74.523,67.48,54,4,9.01,RU,2022-07-09 16:46:23
35,Innisfail,-17.5333,146.0333,65.86,81,100,5.26,AU,2022-07-09 16:46:24
36,Bluff,-46.6,168.3333,35.8,70,66,4.07,NZ,2022-07-09 16:46:24
37,Portland,45.5234,-122.6762,71.62,69,75,6.91,US,2022-07-09 16:41:59
38,Aranos,-24.1333,19.1167,64.78,23,0,11.59,NA,2022-07-09 16:46:24
39,Vila Velha,-20.3297,-40.2925,76.95,91,75,5.75,BR,2022-07-09 16:46:25
40,Meulaboh,4.1363,96.1285,77.77,87,99,3.56,ID,2022-07-09 16:46:25
41,Clyde River,70.4692,-68.5914,43.03,81,20,2.3,CA,2022-07-09 16:46:25
42,Clyde,41.3042,-82.9752,78.19,74,24,15.75,US,2022-07-09 16:46:25
43,Cape Town,-33.9258,18.4232,59.38,88,75,14.97,ZA,2022-07-09 16:46:26
44,Chokurdakh,70.6333,147.9167,45.28,59,100,3.0,RU,2022-07-09 16:46:26
45,Ostrovnoy,68.0531,39.5131,48.47,87,87,7.18,RU,2022-07-09 16:46:26
46,Hermanus,-34.4187,19.2345,58.96,75,23,10.49,ZA,2022-07-09 16:46:27
47,Sa Kaeo,13.75,102.3333,75.88,92,100,10.71,TH,2022-07-09 16:47:27
48,Mataura,-46.1927,168.8643,35.47,92,23,2.13,NZ,2022-07-09 16:47:27
49,Longyearbyen,78.2186,15.6401,46.24,61,20,20.71,SJ,2022-07-09 16:47:27
50,Isangel,-19.55,169.2667,73.74,84,11,7.38,VU,2022-07-09 16:47:28
51,Murud,18.3258,72.965,79.74,84,100,15.12,IN,2022-07-09 16:47:28
52,Sao Joao Da Barra,-21.6403,-41.0511,80.69,72,14,12.86,BR,2022-07-09 16:47:28
53,Zhigansk,66.7697,123.3711,47.52,85,60,8.32,RU,2022-07-09 16:47:29
54,Lucapa,-8.4192,20.7447,74.5,25,24,1.83,AO,2022-07-09 16:47:29
55,Wilmington,34.2257,-77.9447,91.31,70,0,5.75,US,2022-07-09 16:45:29
56,Albany,42.6001,-73.9662,76.95,48,1,1.99,US,2022-07-09 16:43:30
57,Castro,-24.7911,-50.0119,72.9,42,34,6.24,BR,2022-07-09 16:47:29
58,New Norfolk,-42.7826,147.0587,45.9,81,52,2.66,AU,2022-07-09 16:47:29
59,Hobart,-42.8794,147.3294,46.26,89,100,6.91,AU,2022-07-09 16:45:31
60,Sao Miguel Do Araguaia,-13.275,-50.1628,94.17,20,0,5.75,BR,2022-07-09 16:45:08
61,Bathsheba,13.2167,-59.5167,88.41,84,20,21.85,BB,2022-07-09 16:47:30
62,Ayan,56.45,138.1667,57.79,87,91,10.56,RU,2022-07-09 16:47:30
63,Guerrero Negro,27.9769,-114.0611,74.59,64,52,14.63,MX,2022-07-09 16:47:30
64,Rio Gallegos,-51.6226,-69.2181,30.25,80,0,12.66,AR,2022-07-09 16:47:31
65,La Rioja,42.25,-2.5,89.38,25,0,9.42,ES,2022-07-09 16:47:31
66,Ponta Do Sol,32.6667,-17.1,75.83,60,4,2.84,PT,2022-07-09 16:47:31
67,Saskylakh,71.9167,114.0833,50.16,72,96,9.33,RU,2022-07-09 16:47:32
68,Mount Gambier,-37.8333,140.7667,37.31,93,100,5.75,AU,2022-07-09 16:47:32
69,Lebu,-37.6167,-73.65,47.7,86,100,11.74,CL,2022-07-09 16:47:32
70,Paamiut,61.994,-49.6678,39.65,91,100,8.37,GL,2022-07-09 16:44:03
71,Grand Gaube,-20.0064,57.6608,70.2,63,78,7.0,MU,2022-07-09 16:47:32
72,Faanui,-16.4833,-151.75,78.08,77,81,21.74,PF,2022-07-09 16:47:33
73,Tuktoyaktuk,69.4541,-133.0374,48.2,100,100,8.05,CA,2022-07-09 16:47:33
74,Barrow,71.2906,-156.7887,48.22,81,0,11.5,US,2022-07-09 16:47:33
75,Atuona,-9.8,-139.0333,76.95,81,30,19.35,PF,2022-07-09 16:44:39
76,Dikson,73.5069,80.5464,33.19,89,33,7.43,RU,2022-07-09 16:43:39
77,Saint George,37.1041,-113.5841,94.62,14,0,1.99,US,2022-07-09 16:45:00
78,Nikolskoye,59.7035,30.7861,62.8,81,96,4.63,RU,2022-07-09 16:47:34
79,Ribeira Grande,38.5167,-28.7,73.8,64,75,19.57,PT,2022-07-09 16:47:34
80,Partenit,44.578,34.3446,74.66,76,14,2.46,UA,2022-07-09 16:47:34
81,Puerto Escondido,15.85,-97.0667,87.96,60,5,6.13,MX,2022-07-09 16:47:34
82,Souillac,-20.5167,57.5167,70.18,68,40,16.11,MU,2022-07-09 16:47:35
83,Kushiro,42.975,144.3747,58.06,98,100,15.08,JP,2022-07-09 16:47:35
84,Pacific Grove,36.6177,-121.9166,63.81,91,75,10.0,US,2022-07-09 16:46:42
85,Quilali,13.567,-86.026,81.23,71,93,7.61,NI,2022-07-09 16:47:35
86,Saint-Philippe,-21.3585,55.7679,69.39,79,51,17.92,RE,2022-07-09 16:47:36
87,Geraldton,-28.7667,114.6,64.81,88,100,10.36,AU,2022-07-09 16:47:36
88,Port Keats,-14.25,129.55,64.56,39,15,13.62,AU,2022-07-09 16:47:36
89,Cabo San Lucas,22.8909,-109.9124,92.61,68,92,5.01,MX,2022-07-09 16:43:50
90,Vestmannaeyjar,63.4427,-20.2734,50.99,100,100,24.16,IS,2022-07-09 16:47:36
91,Ayr,55.4627,-4.6339,70.32,68,20,6.91,GB,2022-07-09 16:47:37
92,San Policarpo,12.1791,125.5072,77.85,88,100,5.3,PH,2022-07-09 16:47:37
93,Half Moon Bay,37.4636,-122.4286,75.9,78,100,10.36,US,2022-07-09 16:47:37
94,Torbay,47.6666,-52.7314,70.29,78,75,11.5,CA,2022-07-09 16:46:05
95,Hilo,19.7297,-155.09,73.62,90,100,5.75,US,2022-07-09 16:43:51
96,Bungu,-7.6337,39.0582,66.85,88,0,4.81,TZ,2022-07-09 16:48:38
97,Bend,44.0582,-121.3153,71.85,54,20,3.0,US,2022-07-09 16:48:38
98,Basco,20.4487,121.9702,84.0,80,62,15.19,PH,2022-07-09 16:47:08
99,Banepa,27.6298,85.5214,70.12,94,75,2.3,NP,2022-07-09 16:48:38
100,Katsuura,35.1333,140.3,75.34,92,100,16.26,JP,2022-07-09 16:48:39
101,Jamame,0.0722,42.7506,75.0,76,14,13.42,SO,2022-07-09 16:48:39
102,Ballina,-28.8667,153.5667,48.02,89,69,8.21,AU,2022-07-09 16:48:39
103,College,64.8569,-147.8028,72.21,73,75,4.61,US,2022-07-09 16:43:59
104,Wawa,9.9022,4.4192,82.26,70,100,9.57,NG,2022-07-09 16:48:40
105,Taikang,46.8333,124.4167,66.2,57,37,6.71,CN,2022-07-09 16:48:40
106,Kruisfontein,-34.0033,24.7314,74.88,30,0,12.01,ZA,2022-07-09 16:48:40
107,Kudahuvadhoo,2.6708,72.8944,83.05,75,78,12.26,MV,2022-07-09 16:48:41
108,Nikolayevsk-Na-Amure,53.1406,140.73,61.66,87,5,3.91,RU,2022-07-09 16:48:41
109,Diffa,13.3154,12.6113,98.1,28,89,8.21,NE,2022-07-09 16:48:41
110,Aykhal,66.0,111.5,49.69,83,22,7.43,RU,2022-07-09 16:48:41
111,Purpe,64.4803,76.6897,65.46,59,4,10.31,RU,2022-07-09 16:48:42
112,Terra Santa,-2.1042,-56.4869,90.61,46,68,7.58,BR,2022-07-09 16:48:42
113,Severo-Kurilsk,50.6789,156.125,54.25,90,99,11.68,RU,2022-07-09 16:48:42
114,Hithadhoo,-0.6,73.0833,82.49,74,20,4.12,MV,2022-07-09 16:48:42
115,Kodiak,57.79,-152.4072,53.11,94,100,17.27,US,2022-07-09 16:48:43
116,Port Shepstone,-30.7414,30.455,68.45,84,0,17.02,ZA,2022-07-09 16:48:43
117,Codrington,-38.2667,141.9667,42.62,92,1,5.91,AU,2022-07-09 16:48:43
118,Chumikan,54.7183,135.315,52.5,94,100,6.17,RU,2022-07-09 16:48:44
119,Hualmay,-11.0964,-77.6139,66.87,70,64,10.76,PE,2022-07-09 16:48:44
120,Avarua,-21.2078,-159.775,71.65,68,100,8.05,CK,2022-07-09 16:48:44
121,Inyonga,-6.7167,32.0667,66.74,41,9,5.46,TZ,2022-07-09 16:48:44
122,Hofn,64.2539,-15.2082,50.47,87,100,1.57,IS,2022-07-09 16:48:45
123,Bonfim,3.0833,-59.95,85.33,66,54,5.12,BR,2022-07-09 16:48:45
124,Chimbote,-9.0853,-78.5783,66.02,74,88,10.51,PE,2022-07-09 16:48:45
125,Valera,9.3178,-70.6036,77.88,78,97,3.06,VE,2022-07-09 16:48:46
126,Pisco,-13.7,-76.2167,64.02,82,75,2.3,PE,2022-07-09 16:48:46
127,Porbandar,21.6422,69.6093,82.45,84,100,23.2,IN,2022-07-09 16:45:58
128,Cherskiy,68.75,161.3,36.25,95,100,13.6,RU,2022-07-09 16:48:46
129,Hasaki,35.7333,140.8333,73.29,93,100,16.33,JP,2022-07-09 16:48:46
130,Yatou,37.15,122.3833,76.39,75,94,5.64,CN,2022-07-09 16:48:47
131,Hamilton,39.1834,-84.5333,76.24,88,100,8.05,US,2022-07-09 16:48:47
132,Conakry,9.538,-13.6773,81.16,76,79,12.55,GN,2022-07-09 16:48:47
133,Lagos,6.5833,3.75,77.32,97,100,5.3,NG,2022-07-09 16:48:15
134,Severnyy,50.677,36.5532,80.64,34,75,13.42,RU,2022-07-09 16:48:48
135,Iwanai,42.9744,140.5089,67.23,96,85,1.83,JP,2022-07-09 16:48:48
136,Brandenburg,52.4167,12.55,70.83,62,95,9.73,DE,2022-07-09 16:48:31
137,Barceloneta,18.4505,-66.5385,90.32,78,99,18.57,PR,2022-07-09 16:46:24
138,Broken Hill,-31.95,141.4333,41.52,89,42,8.14,AU,2022-07-09 16:49:48
139,Harper,4.375,-7.7169,78.15,72,89,10.45,LR,2022-07-09 16:49:49
140,Changzhou,31.7833,119.9667,80.64,86,16,5.19,CN,2022-07-09 16:49:49
141,Lompoc,34.6391,-120.4579,70.92,89,100,4.61,US,2022-07-09 16:49:49
142,Rosarito,32.3333,-117.0333,81.41,67,5,9.55,MX,2022-07-09 16:49:49
143,Tawang,27.5833,91.8667,58.03,97,97,0.54,IN,2022-07-09 16:49:50
144,Pringsewu,-5.3582,104.9744,75.4,82,86,4.81,ID,2022-07-09 16:49:50
145,Bredasdorp,-34.5322,20.0403,56.19,68,19,8.77,ZA,2022-07-09 16:49:25
146,Provideniya,64.3833,-173.3,48.34,94,100,6.53,RU,2022-07-09 16:49:50
147,Morondava,-20.2833,44.2833,72.23,65,0,10.0,MG,2022-07-09 16:49:51
148,Kirkwall,58.9848,-2.9587,55.45,88,100,10.36,GB,2022-07-09 16:49:51
